"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","studentgrouptype","studentgroup","gradelevel","test_administration_group","testadministration","testsubject","dat","count_of_students_expected","count_of_students_expected_1","count_consistent_grade_level_knowledge_and_above","percent_consistent_grade_level_knowledge_and_above","percentlevel1","percentlevel2","percentlevel3","percentlevel4","percent_met_tested_only","percent_no_score","percent_participation","percent_taking_alternative_assessment","count_foundational_grade","percent_foundational_grade","dataasof"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3431","Evergreen Middle School","101193","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","681","681","152","22.30%","0.543318649","0.205580029","0.162995595","0.06020558","0.229607251","0.027900147","0.972099853","0.019637","292","42.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3431","Evergreen Middle School","101193","P","All","All Students","All Grades","SBAC","SBAC","Math","None","685","685","83","12.10%","0.675912409","0.183941606","0.072992701","0.048175182","0.123511905","0.018978102","0.981021898","0.019345","209","30.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3431","Evergreen Middle School","101193","P","All","All Students","All Grades","WCAS","WCAS","Science","None","224","224","44","19.60%","0.611607143","0.165178571","0.147321429","0.049107143","0.201834862","0.026785714","0.973214286","0.018348","81","36.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","2417","Federal Way High School","101186","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","390","390","174","44.60%","0.182051282","0.18974359","0.312820513","0.133333333","0.545454545","0.182051282","0.817948718","0.012539","248","63.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","2417","Federal Way High School","101186","P","All","All Students","All Grades","SBAC","SBAC","Math","None","393","393","46","11.70%","0.541984733","0.155216285","0.091603053","0.025445293","0.14375","0.185750636","0.814249364","0.0125","107","27.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","2417","Federal Way High School","101186","P","All","All Students","All Grades","WCAS","WCAS","Science","None","416","416","37","8.90%","0.288461538","0.110576923","0.076923077","0.012019231","0.18226601","0.512019231","0.487980769","0.019704","83","20.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","1789","Federal Way Public Academy","101185","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","240","240","195","81.30%","0.058333333","0.125","0.383333333","0.429166667","0.815899582","0.004166667","0.995833333","0","225","93.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","1789","Federal Way Public Academy","101185","P","All","All Students","All Grades","WCAS","WCAS","Science","None","64","64","44","68.80%","0.140625","0.171875","0.40625","0.28125","0.6875","0","1","0","55","85.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","1789","Federal Way Public Academy","101185","P","All","All Students","All Grades","SBAC","SBAC","Math","None","240","240","147","61.30%","0.129166667","0.258333333","0.241666667","0.370833333","0.6125","0","1","0","209","87.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","5107","Federal Way Running Start Home School","104492","P","All","All Students","All Grades","WCAS","WCAS","Science","N<10",,,,"N<10",,,,,,,,,,"N<10","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","5255","Gateway to College","105433","Z","All","All Students","All Grades","WCAS","WCAS","Science","N<10",,,,"N<10",,,,,,,,,,"N<10","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","4426","Green Gables Elementary School","101222","P","All","All Students","All Grades","SBAC","SBAC","Math","None","155","155","63","40.70%","0.283870968","0.303225806","0.206451613","0.2","0.409090909","0.006451613","0.993548387","0.045454","110","71.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","4426","Green Gables Elementary School","101222","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","155","155","71","45.80%","0.296774194","0.232258065","0.193548387","0.264516129","0.464052288","0.012903226","0.987096774","0.045751","107","69.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","4426","Green Gables Elementary School","101222","P","All","All Students","All Grades","WCAS","WCAS","Science","None","60","60","30","50.00%","0.3","0.2","0.283333333","0.216666667","0.5","0","1","0.066666","42","70.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3898","Illahee Middle School","101212","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","598","598","182","30.40%","0.381270903","0.267558528","0.237458194","0.066889632","0.319298246","0.046822742","0.953177258","0.017543","342","57.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3898","Illahee Middle School","101212","P","All","All Students","All Grades","WCAS","WCAS","Science","None","202","202","45","22.30%","0.54950495","0.202970297","0.153465347","0.069306931","0.228426396","0.024752475","0.975247525","0.005076","86","42.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3898","Illahee Middle School","101212","P","All","All Students","All Grades","SBAC","SBAC","Math","None","600","600","108","18.00%","0.543333333","0.221666667","0.111666667","0.068333333","0.19047619","0.055","0.945","0.017636","241","40.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","1759","Internet Academy","101183","A","All","All Students","All Grades","SBAC","SBAC","Math","None","239","239","29","12.10%","0.267782427","0.146443515","0.092050209","0.029288703","0.2265625","0.464435146","0.535564854","0.023437","64","26.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","1759","Internet Academy","101183","A","All","All Students","All Grades","WCAS","WCAS","Science","None","117","117","17","14.50%","0.102564103","0.076923077","0.094017094","0.051282051","0.447368421","0.675213675","0.324786325","0.026315","26","22.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","1759","Internet Academy","101183","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","240","240","62","25.80%","0.166666667","0.120833333","0.154166667","0.104166667","0.473282443","0.454166667","0.545833333","0.0229","91","37.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3701","Kilo Middle School","101208","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","621","621","201","32.40%","0.383252818","0.280193237","0.228663446","0.095008052","0.327895595","0.012882448","0.987117552","0.014681","375","60.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3701","Kilo Middle School","101208","P","All","All Students","All Grades","SBAC","SBAC","Math","None","621","621","148","23.80%","0.55394525","0.199677939","0.136876006","0.101449275","0.24025974","0.00805153","0.99194847","0.01461","272","43.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3701","Kilo Middle School","101208","P","All","All Students","All Grades","WCAS","WCAS","Science","None","197","197","55","27.90%","0.431472081","0.289340102","0.197969543","0.081218274","0.279187817","0","1","0.015228","112","56.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3738","Lake Dolloff Elementary School","101209","P","All","All Students","All Grades","SBAC","SBAC","Math","None","213","213","47","22.10%","0.55399061","0.225352113","0.122065728","0.098591549","0.220657277","0","1","0","95","44.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3738","Lake Dolloff Elementary School","101209","P","All","All Students","All Grades","WCAS","WCAS","Science","None","74","74","20","27.00%","0.486486486","0.243243243","0.189189189","0.081081081","0.27027027","0","1","0","38","51.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3738","Lake Dolloff Elementary School","101209","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","217","217","65","30.00%","0.520737327","0.179723502","0.202764977","0.096774194","0.299539171","0","1","0","104","47.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3568","Lake Grove Elementary School","101198","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","165","165","49","29.70%","0.43030303","0.272727273","0.23030303","0.066666667","0.296969697","0","1","0.012121","94","57.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3568","Lake Grove Elementary School","101198","P","All","All Students","All Grades","SBAC","SBAC","Math","None","166","166","49","29.50%","0.403614458","0.301204819","0.198795181","0.096385542","0.295180723","0","1","0.012048","99","59.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3568","Lake Grove Elementary School","101198","P","All","All Students","All Grades","WCAS","WCAS","Science","None","59","59","21","35.60%","0.440677966","0.203389831","0.305084746","0.050847458","0.355932203","0","1","0.016949","33","55.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","2841","Lakeland Elementary School","101187","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","204","204","79","38.70%","0.387254902","0.215686275","0.200980392","0.18627451","0.391089109","0.009803922","0.990196078","0","123","60.30%","1/24/2025"
